customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,RiskScore,RiskSegment
TC-0003802,Female,0,No,No,15,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,96.98,1418.73,Yes,72.15,High Risk
TC-0003803,Female,1,No,No,21,No,No phone service,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,49.43,1008.74,No,22.41,Low Risk
TC-0003804,Female,0,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),31.57,92.53,No,25.65,Medium Risk
TC-0003805,Male,1,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),39.2,508.32,Yes,66.98,High Risk
TC-0003806,Female,1,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),35.82,36.63,No,27.41,Medium Risk
TC-0003807,Male,0,No,No,18,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,64.81,1111.5,No,22.94,Low Risk
TC-0003808,Male,0,No,No,38,No,No phone service,DSL,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,59.2,2373.7,No,22.94,Low Risk
TC-0003809,Male,0,Yes,No,26,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),80.06,2284.91,No,18.53,Low Risk
TC-0003810,Male,0,No,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,37.16,366.13,Yes,67.67,High Risk
TC-0003811,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,105.2,6996.48,No,20.18,Low Risk
TC-0003812,Male,0,No,Yes,21,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),74.04,1651.64,Yes,65.3,High Risk
TC-0003813,Male,0,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),37.12,1261.11,No,22.39,Low Risk
TC-0003814,Female,0,Yes,No,22,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,51.13,1182.55,Yes,65.99,High Risk
TC-0003815,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,42.72,3003.12,No,23.85,Low Risk
TC-0003816,Female,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),44.69,1473.15,Yes,63.58,High Risk
TC-0003817,Male,0,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),45.86,633.56,No,18.76,Low Risk
TC-0003818,Female,1,Yes,Yes,9,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,103.2,1021.12,Yes,78.27,Critical Risk
TC-0003819,Female,0,Yes,No,22,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Credit card (automatic),82.33,1689.04,No,20.78,Low Risk
TC-0003820,Male,0,No,Yes,17,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,111.56,2055.48,No,34.24,Medium Risk
TC-0003821,Male,0,Yes,No,19,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),71.36,1366.2,No,20.38,Low Risk
TC-0003822,Male,0,Yes,Yes,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,97.55,805.25,Yes,71.47,High Risk
TC-0003823,Female,1,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,98.96,998.9,Yes,74.69,High Risk
TC-0003824,Male,0,Yes,Yes,16,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,82.05,1398.96,Yes,69.18,High Risk
TC-0003825,Male,0,Yes,No,36,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),91.53,3024.55,No,25.51,Medium Risk
TC-0003826,Male,0,Yes,No,28,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,70.5,2046.7,No,25.36,Medium Risk
TC-0003827,Male,0,No,No,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.0,41.09,Yes,64.42,High Risk
TC-0003828,Male,0,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,46.13,253.21,Yes,73.37,High Risk
TC-0003829,Female,0,Yes,No,1,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Mailed check,108.97,106.44,No,26.44,Medium Risk
TC-0003830,Male,0,Yes,No,1,No,No phone service,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,49.33,45.17,No,24.49,Low Risk
TC-0003831,Male,0,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),117.98,563.18,Yes,70.31,High Risk
TC-0003832,Female,1,No,Yes,32,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,69.4,2412.02,No,23.87,Low Risk
TC-0003833,Female,0,Yes,No,47,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,98.34,4650.55,No,22.52,Low Risk
TC-0003834,Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),106.45,920.43,Yes,63.27,High Risk
TC-0003835,Male,0,Yes,No,16,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.0,299.94,No,23.84,Low Risk
TC-0003836,Male,0,No,No,24,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,94.22,2219.94,No,27.94,Medium Risk
TC-0003837,Female,1,No,No,61,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),79.33,5252.88,No,17.66,Low Risk
TC-0003838,Male,0,No,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),30.07,1567.97,No,13.48,Low Risk
TC-0003839,Female,0,Yes,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,36.57,33.56,No,28.48,Medium Risk
TC-0003840,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),101.79,501.67,No,24.44,Low Risk
TC-0003841,Female,0,Yes,No,1,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,98.08,102.8,No,33.7,Medium Risk
TC-0003842,Male,0,Yes,Yes,19,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Mailed check,119.45,2456.8,No,28.37,Medium Risk
TC-0003843,Male,0,Yes,Yes,24,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),134.47,3547.45,No,29.8,Medium Risk
TC-0003844,Male,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),42.9,294.97,No,22.17,Low Risk
TC-0003845,Male,0,No,Yes,38,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,115.15,4711.7,No,27.3,Medium Risk
TC-0003846,Female,0,Yes,No,12,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),84.38,1078.87,No,21.89,Low Risk
TC-0003847,Female,0,No,Yes,72,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,111.28,8145.78,Yes,67.11,High Risk
TC-0003848,Female,1,Yes,Yes,1,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,90.23,98.92,Yes,74.34,High Risk
TC-0003849,Female,0,No,No,2,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,64.08,124.98,No,29.68,Medium Risk
TC-0003850,Male,0,No,No,7,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,104.37,721.37,Yes,74.11,High Risk
TC-0003851,Male,0,No,No,1,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Electronic check,78.12,81.51,No,26.11,Medium Risk
TC-0003852,Male,0,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),37.15,1119.86,No,23.22,Low Risk
TC-0003853,Female,0,No,Yes,1,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),90.11,88.0,Yes,68.7,High Risk
TC-0003854,Female,0,No,No,27,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),106.86,2633.04,Yes,66.69,High Risk
TC-0003855,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),91.7,93.9,Yes,67.51,High Risk
TC-0003856,Male,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,35.21,169.28,No,24.65,Low Risk
TC-0003857,Male,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),32.49,1197.48,Yes,61.6,High Risk
TC-0003858,Female,0,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,36.49,2241.03,Yes,64.89,High Risk
TC-0003859,Male,0,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,120.89,1175.11,Yes,75.7,Critical Risk
TC-0003860,Female,0,Yes,No,70,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,81.6,5975.23,Yes,63.85,High Risk
TC-0003861,Female,0,Yes,No,19,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,129.62,2506.79,Yes,75.65,Critical Risk
TC-0003862,Female,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Mailed check,120.55,1109.46,No,26.28,Medium Risk
TC-0003863,Male,0,Yes,Yes,32,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),64.3,2045.18,No,16.08,Low Risk
TC-0003864,Male,0,Yes,No,7,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,86.39,650.47,Yes,67.48,High Risk
TC-0003865,Male,0,No,Yes,6,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,94.97,600.01,No,31.78,Medium Risk
TC-0003866,Male,1,No,Yes,21,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),126.36,2463.22,Yes,71.76,High Risk
TC-0003867,Male,0,Yes,No,9,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),108.17,1061.62,Yes,70.39,High Risk
TC-0003868,Female,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),105.1,199.73,Yes,68.68,High Risk
TC-0003869,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),96.02,90.37,No,22.92,Low Risk
TC-0003870,Male,0,No,No,31,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.86,2297.27,Yes,68.49,High Risk
TC-0003871,Male,1,Yes,No,22,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,118.13,2629.29,Yes,75.56,Critical Risk
TC-0003872,Male,1,No,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,38.31,388.6,Yes,70.12,High Risk
TC-0003873,Male,0,Yes,Yes,45,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),72.71,3397.73,Yes,62.66,High Risk
TC-0003874,Female,0,No,No,10,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,86.64,881.77,Yes,70.25,High Risk
TC-0003875,Male,0,Yes,No,24,No,No phone service,DSL,No,No,No,No,No,Yes,Two year,Yes,Mailed check,49.88,1158.95,No,18.21,Low Risk
TC-0003876,Male,0,Yes,No,47,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Mailed check,83.07,4236.05,No,22.8,Low Risk
TC-0003877,Male,0,Yes,Yes,36,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),109.21,3992.16,No,18.24,Low Risk
TC-0003878,Female,0,Yes,Yes,14,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),122.44,1792.86,No,30.27,Medium Risk
TC-0003879,Female,0,No,Yes,22,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,92.04,1884.78,No,27.51,Medium Risk
TC-0003880,Male,0,No,No,10,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,88.6,861.48,Yes,73.89,High Risk
TC-0003881,Male,0,No,Yes,20,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),144.84,3056.43,No,32.4,Medium Risk
TC-0003882,Female,0,Yes,No,5,No,No phone service,DSL,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),56.96,275.53,No,20.82,Low Risk
TC-0003883,Female,0,Yes,No,11,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,134.21,1542.99,No,37.32,Medium Risk
TC-0003884,Male,0,Yes,No,4,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,79.32,316.72,Yes,71.4,High Risk
TC-0003885,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),33.0,34.59,No,19.11,Low Risk
TC-0003886,Female,0,No,Yes,17,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,81.79,1321.68,No,29.4,Medium Risk
TC-0003887,Female,1,Yes,No,39,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),95.2,3452.86,No,18.69,Low Risk
TC-0003888,Female,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,121.24,115.49,Yes,77.72,Critical Risk
TC-0003889,Female,0,No,No,4,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,113.34,440.09,No,27.02,Medium Risk
TC-0003890,Male,0,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,48.55,532.22,No,30.28,Medium Risk
TC-0003891,Female,0,No,No,21,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,98.51,2049.63,Yes,71.33,High Risk
TC-0003892,Female,0,Yes,Yes,3,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,79.88,247.67,No,23.06,Low Risk
TC-0003893,Female,0,Yes,Yes,1,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,68.14,70.64,No,23.61,Low Risk
TC-0003894,Male,1,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),41.41,599.28,No,19.88,Low Risk
TC-0003895,Female,0,Yes,No,34,No,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Mailed check,79.47,2471.41,No,22.47,Low Risk
TC-0003896,Female,0,Yes,Yes,1,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,71.0,65.45,Yes,72.08,High Risk
TC-0003897,Male,0,No,No,8,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,116.33,931.88,Yes,71.35,High Risk
TC-0003898,Female,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,117.55,2661.1,Yes,72.43,High Risk
TC-0003899,Female,0,No,No,2,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),80.15,173.64,Yes,67.81,High Risk
TC-0003900,Female,0,Yes,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,37.47,183.58,Yes,71.8,High Risk
TC-0003901,Male,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,118.95,1605.84,Yes,72.98,High Risk
TC-0003902,Male,0,No,No,61,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),115.8,7162.55,Yes,62.22,High Risk
TC-0003903,Female,0,No,No,6,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Mailed check,104.83,691.43,Yes,69.12,High Risk
TC-0003904,Male,0,Yes,No,13,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Electronic check,62.69,842.61,No,26.06,Medium Risk
TC-0003905,Female,1,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,35.67,336.0,No,30.45,Medium Risk
TC-0003906,Male,0,No,No,45,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),91.93,4169.19,No,16.32,Low Risk
TC-0003907,Female,1,Yes,No,1,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),92.49,97.23,Yes,66.47,High Risk
TC-0003908,Male,0,No,Yes,16,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),91.1,1558.85,No,20.81,Low Risk
TC-0003909,Female,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,33.72,1333.76,Yes,68.11,High Risk
TC-0003910,Male,0,No,No,72,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,111.12,8579.58,Yes,67.76,High Risk
TC-0003911,Male,0,No,No,23,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),69.62,1727.35,No,18.47,Low Risk
TC-0003912,Male,1,No,No,9,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,130.05,1140.63,Yes,74.29,High Risk
TC-0003913,Male,1,No,No,10,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),114.49,1117.19,Yes,71.13,High Risk
TC-0003914,Female,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,37.29,296.12,No,26.76,Medium Risk
TC-0003915,Female,0,No,Yes,18,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,90.24,1692.14,No,25.41,Medium Risk
TC-0003916,Male,0,Yes,Yes,26,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,132.03,3105.05,Yes,76.45,Critical Risk
TC-0003917,Female,1,Yes,Yes,34,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,95.33,3175.43,Yes,70.24,High Risk
TC-0003918,Male,0,No,Yes,10,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,107.58,985.93,Yes,70.89,High Risk
TC-0003919,Female,0,No,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Electronic check,115.69,2981.64,No,26.84,Medium Risk
TC-0003920,Female,0,Yes,No,49,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,72.12,3395.14,Yes,61.76,High Risk
TC-0003921,Female,0,Yes,No,50,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,113.32,5172.34,No,24.1,Low Risk
TC-0003922,Male,1,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,42.25,934.7,Yes,69.42,High Risk
TC-0003923,Female,0,No,No,20,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),96.97,2093.16,No,27.87,Medium Risk
TC-0003924,Male,0,Yes,No,15,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Electronic check,106.74,1713.16,No,26.78,Medium Risk
TC-0003925,Female,0,No,Yes,4,Yes,No,DSL,No,No,No,No,No,Yes,Two year,No,Mailed check,72.86,306.12,No,23.18,Low Risk
TC-0003926,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,55.97,106.99,No,21.56,Low Risk
TC-0003927,Female,0,No,Yes,13,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),77.69,1009.53,No,26.01,Medium Risk
TC-0003928,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),89.63,292.64,Yes,67.88,High Risk
TC-0003929,Female,1,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),35.41,646.7,No,19.55,Low Risk
TC-0003930,Male,0,No,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),111.4,2315.79,No,20.69,Low Risk
TC-0003931,Female,0,No,Yes,14,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,75.61,1121.03,No,28.31,Medium Risk
TC-0003932,Male,0,No,Yes,1,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),75.05,0.0,No,39.69,Medium Risk
TC-0003933,Female,0,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),105.37,104.96,No,30.14,Medium Risk
TC-0003934,Male,1,Yes,No,2,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,102.09,191.48,Yes,77.49,Critical Risk
